shop_id,shop_name,nkreview_source,nkreview_nick,nkreview_reg_date,nkreview_content
17,그린그루브 본점,네이버맵,루ㄹㅣ,2022-08-03,음료 다 맛있어요
17,그린그루브 본점,네이버맵,꽁이7979,2022-04-08,착즙주스 진짜 맛남요^^♡
17,그린그루브 본점,네이버맵,꽁이7979,2022-05-23,항상 아메리카노만 마셨는데 라떼도 맛있네요???? 비건스콘도 굿..??
17,그린그루브 본점,네이버맵,꽁이7979,2022-05-24,맛있고 좋아요
17,그린그루브 본점,네이버맵,꽁이7979,2022-07-12,커피 너무 맛있어서 이틀 연속 방문했어요 !! 커피도 맛있고 음료도 맛있고 사장님도 엄청 친절하십니다 좋아요 ????????
17,그린그루브 본점,네이버맵,가람귀모찡,2022-07-19,굿
17,그린그루브 본점,네이버맵,가람귀모찡,2022-07-21,조아
17,그린그루브 본점,네이버맵,sssssuu,2022-04-27,직원분들도 너무 친절하시고 커피도 너무 맛있어요!!!환경을 생각하는 착한 카페에요!
17,그린그루브 본점,네이버맵,ska****,2022-07-18,착즙쥬스와 딸기쥬스 최고??????
17,그린그루브 본점,네이버맵,ska****,2022-08-09,굿
17,그린그루브 본점,네이버맵,ska****,2022-09-14,청사 직원 할인 서비스 좋아요
17,그린그루브 본점,네이버맵,sj0****,2022-04-28,바닐라 라떼 맛있었어요! 그리고 비건 스콘이라는 것도 먹었는데 개인적으로 흑임자가 맛있었어요!
17,그린그루브 본점,네이버맵,rnf****,2022-04-08,좋아요
17,그린그루브 본점,네이버맵,qaz****,2022-05-06,굿
17,그린그루브 본점,네이버맵,med****,2022-04-08,구웃
17,그린그루브 본점,네이버맵,med****,2022-08-26,굿굿
17,그린그루브 본점,네이버맵,jj****,2022-09-20,good!
17,그린그루브 본점,네이버맵,gyuyc,2022-09-20,굿
17,그린그루브 본점,네이버맵,Ellalee,2022-11-01,애플레몬티큐브스콘맛있네요^^
17,그린그루브 본점,네이버맵,dukhc,2022-09-20,수제청 맛있어요
17,그린그루브 본점,네이버맵,daf****,2022-10-10,건강주스 맛있어요
17,그린그루브 본점,네이버맵,alsqja96,2022-08-21,대곡동에 이런 카페가 있어서 좋아요~공간도 넓고 깨끗합니다
18,그린그리다,네이버맵,하늘땅별콩,2022-05-04,좋아요
18,그린그리다,네이버맵,이루미83,2022-06-02,감사합니다
18,그린그리다,네이버맵,CH770,2021-12-29,좋아요
19,그린인더숲,네이버맵,혜나500,2022-07-28,제로웨이스트샵 인근에 있어 좋네요
19,그린인더숲,네이버맵,펌킨,2022-10-06,사장님 친절합니다
19,그린인더숲,네이버맵,빛나는너를,2022-08-16,친절하시고 물건이 다양해요
19,그린인더숲,네이버맵,달맞이36,2021-12-19,이것저것 구경거리 많고 환경을 생각하는 제품들과 비건용 제품들이 많아 의미있는 방문이었어요.
19,그린인더숲,네이버맵,Whateverjin,2022-09-13,가까운곳에 제로웨이스트샵 있어서 좋아요
19,그린인더숲,네이버맵,procio17,2022-11-08,가까운 곳에 제로웨이스트샵이 있어 좋습니다.
19,그린인더숲,네이버맵,dawon1001,2022-07-29,텀블러 세척 브러쉬와 작두콩차 구입. 사장님의 친절하고 자세한 설명을 들으며 많은 것을 알게 되었습니다. 감사합니다~^^
19,그린인더숲,네이버맵,adua,2022-06-24,환경을 위한 제품들도 다양하고 색다른 경험 할 수 있어 넘 뿌듯했어요!! 앞으로 이런 에코샵 많아지길..??
20,꽃따러가게,네이버맵,강달이형,2022-10-15,친절해요
20,꽃따러가게,네이버맵,viv****,2022-10-15,프리마켓에서 구매했는데 튼튼하니 좋아요
21,꽃마리협동조합,네이버맵,함덕리집사,2021-07-15,제주도 대표 제로웨이스트 실천 매장! 꽃마리가 있어서 행복합니다??
21,꽃마리협동조합,네이버맵,함덕리집사,2022-03-30,지구를 위한 제로웨이스트! 리필샵이 동네에 있어서 정말 행복합니다
21,꽃마리협동조합,네이버맵,별별842,2021-08-09,리필스토어 생겨서 너무좋아요!
21,꽃마리협동조합,네이버맵,민정535,2021-07-23,제주도에 이런 리필스토어가 생겨서 너무 좋아요! 직원분도 친절하시고 매장도 깨끗해요. 샴푸 떨어지면 또 가서 구매할 예정입니다ㅎㅎ 앞으로 자주 들릴 듯 해요
21,꽃마리협동조합,네이버맵,룰룰룰9,2022-05-26,액상 세제 구매!
21,꽃마리협동조합,네이버맵,뚜뚜가자,2021-11-04,리필로 담아갈수 있게 세제를 판매해서 너무 좋아요!!! 자주 이용할거 같아요^^
21,꽃마리협동조합,네이버맵,나의취향수집,2022-09-24,"첫방문에 모르고 모아둔 플라스틱 용기 들고 갔는데 깨끗하게 세척하고 건조한 거 아니면 사용이 불가하다고 하셔서 재사용용기 대여했어요 ! 주방세제는 가격이 너무 비싸서 재구매 어려울 것 같은데 세탁세제나 샴푸는 천연이고 섬유유연제,린스 안써도 되서 재구매할 것 같아요 ! :) 이런 리필 스토어가 많이 생기고 조금 더 저렴해지면 참 좋을 것 같아요 ! ♥?"
21,꽃마리협동조합,네이버맵,곰국30,2021-08-25,조아요
21,꽃마리협동조합,네이버맵,곰8427,2021-11-25,굿
21,꽃마리협동조합,네이버맵,검은콩6740,2021-04-22,리필스토어 처음 가봤어요 아라동에 생겨서 좋아요쾌적하고 좋습니다 추천합니다
21,꽃마리협동조합,네이버맵,heh****,2021-12-14,자연을 생각하며 구입해봤어요^^사용해보고 좋으면 제주가서 또 사와야 겠네요!!
21,꽃마리협동조합,네이버맵,anna2645,2022-07-21,제로웨이스트를 위해 처음 구매해봤어요.
21,꽃마리협동조합,네이버맵,27유지,2021-11-16,세제리필 항상 하는곳^^
21,꽃마리협동조합,네이버맵,27유지,2022-03-18,세제리필하는곳^^
22,꿈을짓는바느질공작소,네이버맵,린디야,2020-12-08,자수 원데이 클래스는 처음해봤는데 온전하게 집중할 수 있어서 좋았습니다~ 흐르는 음악도 좋고 분위기도 좋아서 너무 만족합니다~ 힐링 제대로 하고 갑니다!ㅎㅎ
23,나나랜드,네이버맵,횰60,2022-04-16,굿
23,나나랜드,네이버맵,해피슝,2022-04-16,좋아요
23,나나랜드,네이버맵,파리지향,2021-04-13,뭔가 특별한 데이트를 할게 없나 찾아보다가 비누만들기를 친구 추천으로 해봤눈데 엄청 재미있고 예쁜 나만의 비누도 만들고 생산적인 활동 굿~~ ㅎㅎ
23,나나랜드,네이버맵,투찌맘,2022-04-03,이용함
23,나나랜드,네이버맵,쩡이짱이네,2022-07-09,굿
23,나나랜드,네이버맵,아토리11,2022-04-29,아이들이 좋아해요
23,나나랜드,네이버맵,아린아빠9513,2022-04-16,굿
23,나나랜드,네이버맵,싸인트,2022-04-17,청주 동물원 다음코스는 국룰인가요?ㅎ 아이랑 잘놀았어요
23,나나랜드,네이버맵,샘보,2022-04-30,좋아요
23,나나랜드,네이버맵,사슴벌레여자,2022-04-23,긋
23,나나랜드,네이버맵,밍밍밍375,2021-03-24,첨으로 만들어 봤는데 사장님이 너무 친절하셔서 만드는내내 즐거웠어요~ 비누도 너무 잘 나온거 같아서 기분이 좋네요~ 또 갈게요~
23,나나랜드,네이버맵,물음표5068,2022-05-07,굿
23,나나랜드,네이버맵,똥별이맘,2022-03-26,굿
23,나나랜드,네이버맵,똥별이맘,2022-03-27,굿
23,나나랜드,네이버맵,똥별이맘,2022-03-27,굿
23,나나랜드,네이버맵,똥별이맘,2022-04-06,굿
23,나나랜드,네이버맵,도요새822,2022-04-16,아이가 넘 좋아해요
23,나나랜드,네이버맵,도경뿐야,2022-04-02,좋아요
23,나나랜드,네이버맵,yoo****,2022-04-03,좋아요
23,나나랜드,네이버맵,vision0919,2022-07-30,재미있어요
23,나나랜드,네이버맵,tmf****,2022-04-10,굿
23,나나랜드,네이버맵,pc****,2022-04-19,굿
23,나나랜드,네이버맵,jsk****,2022-04-10,"유등,초저 갈만해요"
23,나나랜드,네이버맵,jmh****,2022-04-24,좋아요
23,나나랜드,네이버맵,ghd****,2021-02-11,예뻐요~~이게 비누 맞나 싶을정도로성분도 너무 좋네요 다떨어지면 또 방문할게요
23,나나랜드,네이버맵,50725yaho,2022-04-16,굿
24,나무옆나무,네이버맵,홍예인,2021-11-02,안 입는 바지와 집에 나뒹구는 천들로 파우치를 만들었어요! 업사이클링이라는 게 그리 어려운 일이 아니라는 것을 깨닫게 되는 유의미한 시간이었어요. 또f한 차도 내어 주셔서 더욱 기분 좋게 만들기에 임할 수 있었던 것 같아요. 자주 봬요. ??
24,나무옆나무,네이버맵,파반느92,2021-11-03,수동재봉틀에 추억이 있는 엄마와 함께 너무 재밌는 시간이었어요!! ㅎㅎ 안입는 청바지로 엄마와 커플파우치를 만들었네요! ㅎㅎ 전 수동재봉틀이 처음이었는데 선생님이 처음부터 끝까지 넘 친절하게 알려주셔서 재밌게 만들수 있었어요! :) 업사이클링에 대해서도 생각해볼수 있는 따뜻하고 즐거운 시간이었습니다!:)
24,나무옆나무,네이버맵,초코딸기베리,2021-12-05,"공방 방문은 처음인데 생각이상으로 만족스러웠어요?? 공방 내부 분위기도, 가구도 너무 따스한 느낌 그대로 가지고 있었고, 처음 사용하는 익숙하지 않은 재봉틀임에도 친절하고 상세하게 알려주셔서 안전하고 재미있게 생각했던 파우치도 잘 만들어낼 수 있었습니다?? 다시한번 더 감사드려요! 다음에 방문하면 좀 더 잘 만들어볼 수 있을 것 같아요. 날 좋은 날 한번 더 방문하고 싶은 마음 가득 돌아왔습니다????"
24,나무옆나무,네이버맵,챔기름95,2021-12-17,"자주 안입는 원피스를 어찌할까 하다 나무 옆 나무에 가져가 보았어요. 기존 클래스에는 없지만 사장님께서 여러 아이디어를 내어 주시고 도와주셔서 실용성있는 투피스로 리폼했답니다?? 전혀 다른 느낌의 옷으로 재탄생한 게 너무 신기하고, 서투른 실력이지만 완성할 수 있었다는게 뿌듯했어요!! 다음 방문에는 어떤 친구를 업사이클링할 지 고민입니다ㅎㅎ 또 가게 곳곳마다 느껴지는 사장님의 손길과 정성에 정말 따뜻한 공간이라는 게 느껴졌어요?? 처음부터 끝까지 너무나 친절하게 함께 해주신 사장님 정말 감사합니다..????"
24,나무옆나무,네이버맵,놀래라93,2021-10-06,사장님께서 잘알려주셔서 재밋게 재봉틀 할 수 있었고 업사이클링 할 수 있어서 너무 의미있고 좋았어요!! 다음엔 꼭 발재봉틀 마스터 도전해볼게요!
24,나무옆나무,네이버맵,lsj770202,2021-07-17,좋아요
25,나블,네이버맵,요이yoi,2022-06-11,다양한 자연친화적 제품들이 많아 이용하기에 좋았어요. 사장님이 제품에 대해 구체적으로 잘 설명해주셔서 도움이 많이 되었습니다. 가까이에 제로웨이스트 제품들 구매할 수 있어 좋습니다. 가격도 좋아요^^*
25,나블,네이버맵,연두의세상,2022-07-20,좋아요~!!!
25,나블,네이버맵,달빛귀요미,2022-08-24,좋아요
25,나블,네이버맵,늘감사85,2022-01-27,선물용으로 좋아요
25,나블,네이버맵,y0n****,2022-05-08,친환경 제품 다양하고 구매한 삼베마스크 시원하고 좋아요ㅎ
25,나블,네이버맵,waa****,2022-04-03,좋아요
25,나블,네이버맵,tai****,2022-05-27,굿
25,나블,네이버맵,serenis,2022-03-12,최근 스타필드 고양 바로  건물에 오픈한 신상 제로 웨이스트샵♥ 물건도 점점 다양해지고 있고 친절하시고 무엇보다 접근성이 좋다 ㅋ 오래오래 해주세요♥♥
25,나블,네이버맵,serenis,2022-05-22,늘 친절하신 제로웨이스트샵
25,나블,네이버맵,ee****,2022-06-30,자주이용할게요~~^^ 친환경 제뿜이많아요
25,나블,네이버맵,DAISY62,2022-05-07,친환경제품을 직접보고 고를수있어 좋아요!
27,낯설여관 204호,카카오맵,장규진,2021-04-26,"멋진 제로웨이스트숍 + 작은 서점입니다. 지난 주에 처음 가봤는데, 무척 좋아요."
27,낯설여관 204호,네이버맵,에쿠비라이더,2021-02-14,좋아요
27,낯설여관 204호,네이버맵,아이언맨러너,2022-09-10,오랜만에 수원 제로웨이스트샵 '낯설여관' 에서통밀크레커 용기내
27,낯설여관 204호,네이버맵,사람5692,2021-09-10,"분위기도 좋고, 사장님도 친절하시고 좋았어요"
27,낯설여관 204호,네이버맵,뿅뿅8561,2021-08-14,은근 책종류가 많고 책뿐아니라 소품도 꽤 있어서 한참 둘러봤어요~ 사장님도 친절하세요 ??
27,낯설여관 204호,네이버맵,민트3679,2021-08-14,"수원 제로 웨이스트샵! 우유팩, 멸균팩 수거도 하시고 세탁세제, 섬유유연제 리필도 가능해요"
27,낯설여관 204호,네이버맵,민트3679,2021-08-14,제로웨이스트 샵 및 독립서점
27,낯설여관 204호,네이버맵,먕마아,2021-01-15,"책방 오픈했다는 소식 듣고 오늘 찾아갔어요!  분위기 너무 좋고, 책이 다양하게 있어서 너무 좋았어요! 사장님께 질문을 너무 많이 해서 당황하셨을텐데도 구체적으로 설명해주시고, 책도 추천 해주시고 너무 친절하셨어요 :) 책방뿐만 아니라 제로웨이스트샵도 함께 있어서 볼거리도 많고 다양한 물건들이 많았어요 ~ 이것저것 고르다보니 5만원이 훌쩍 넘어 버렸어요 킥킥 달력이랑 연필, 엽서 등등 사은품을 많이 주셨는데 이렇게 많이 주셔도 되는건가요,,? 하하 부부사장님 친절 짱 !! 다음에는 203호로 사진 찍으러 갈게요 ~ 대박나세요 （???）♡"
27,낯설여관 204호,네이버맵,만지7,2021-03-14,너무너무 좋아요!! 책과 환경을 생각하는 마음은 언제나 최고최고?? 분위기도 너무 좋음!! 흥하세요!!
27,낯설여관 204호,네이버맵,딸부자맘24,2021-01-15,분위기가 옛날감성 느끼게 해줘서 추억여행갔다온 느낌^^  책방느낌 너무 잘 살리셔서 놀랐어요!  사장님 부부가 너무 친절하고 예뻐서 한 번더 가고싶네요! 다음에는 가족들이랑 사진 찍으러 갈게요~
27,낯설여관 204호,네이버맵,꽃발,2021-10-24,사장님이 좋아요
27,낯설여관 204호,네이버맵,꽃발,2021-10-24,사장님이 친절하시고 좋아요
27,낯설여관 204호,네이버맵,wjd40,2021-07-14,좋아요 ㅠㅠ 자주 갈게요 :)
27,낯설여관 204호,네이버맵,thgusdlsi,2021-03-10,아기자기하고 포근한 분위기에 외모뿐아니라 마인드까지 멋진 사장님이 있는 낯설여관. 베리굿임. 다들 가세요 모두 가세요 많이 가세요
27,낯설여관 204호,네이버맵,thgusdlsi,2021-05-07,그래놀라 맛있어요 두가지맛 다 내스타일♡ 나는 왜 용기를 안챙겨갔는가. 곧 큰 용기 들고 가겠습니당
27,낯설여관 204호,네이버맵,SummerNo1,2022-07-22,재미있는 책과 소품이 많아요~수세미 득템??
27,낯설여관 204호,네이버맵,skdbsdl25,2021-10-28,"내가 원하는 향, 색으로 배합해서 간단히 샴푸바를 만드는 워크숍이었어요. 얼른 사용해보고 싶은 마음이 드네요:) 편안한 분위기에서 공통의 주제로 다양한 사람들과 짧은 대화를 나눌 수 있어 뜻깊은 시간이기도 했어요. 다만 시간이나 요일이 퇴근하고나 휴일에 올 수 있으면 더 좋겠어요.(관심있어하는 지인들 더더 데려오고 싶어서요!) 낯설여관은 올 때마다 기분전환이 되는 곳이네요??"
27,낯설여관 204호,네이버맵,ReeH,2021-01-23,다른말 하지 않겠습니다.가보시면 낯설지만 낯설지않아 낯설은 느낌으로 오랜시간 투숙하실 수 있습니다.
27,낯설여관 204호,네이버맵,kmy8742,2021-10-30,맘을편안하게 해주는곳이에요
27,낯설여관 204호,카카오맵,hohoho,2021-01-14,힐링되는 서점이네요ㅎㅎ 포근한 분위기에 감탄하고 갑니다ㅎㅎㅎㅎ
27,낯설여관 204호,네이버맵,Gwen35,2021-01-16,편안한 아지트 같은 곳 너무 어둡지 않고 동네 책방 중엔 크기도 꽤 있어서 좋았어요. 웃음이 예쁜 사장님들이 계신 곳 ????
